Q,long,lat,output,season,,,,,,,,,
232.3882442,3,8,62.7212643,5,,,,,,,,,
265.686895,2,4,68.43596292,5,,,,,,,,,
126.9333188,8,4,71.42711718,5,,,,,,,,,
196.5606507,7,2,65.1419803,5,,,,,,,,,
183.4309911,9,1,77.05322783,5,,,,,,,,,
95.63712776,7,2,71.95744334,5,,,,,,,,,
167.3113011,3,8,59.07098335,5,,,,,,,,,
273.8338946,1,2,70.41281431,5,,,,,,,,,
155.3753602,2,4,71.70480006,5,,,,,,,,,
82.3002695,4,6,67.48461623,5,,,,,,,,,
174.7670974,9,1,84.4348652,5,,,,,,,,,
208.3430326,2,4,65.88778955,5,,,,,,,,,
196.2636415,4,6,60.92751346,5,,,,,,,,,
77.78019111,9,1,65.36417809,5,,,,,,,,,
286.4741748,3,8,70.15923725,5,,,,,,,,,
187.8315361,5,3,69.06850711,5,,,,,,,,,
180.098882,3,8,55.87814306,5,,,,,,,,,
315.5876335,1,2,65.97887209,5,,,,,,,,,
277.5534376,3,8,59.03982497,5,,,,,,,,,
89.11031457,7,2,74.00908707,5,,,,,,,,,
249.9999451,3,8,69.96829637,5,,,,,,,,,
61.10589396,6,9,55.34208376,5,,,,,,,,,
166.1439119,4,6,67.87291973,5,,,,,,,,,
123.1456688,4,6,58.38861102,5,,,,,,,,,
164.9863705,5,3,56.60265824,5,,,,,,,,,
99.92984554,7,2,66.07949366,5,,,,,,,,,
188.0221452,2,4,83.81507321,5,,,,,,,,,
80.81868904,9,1,83.50453529,5,,,,,,,,,
183.0518544,7,2,72.27510071,5,,,,,,,,,
245.4991926,6,9,72.84253299,5,,,,,,,,,
238.9082331,1,2,69.59982157,5,,,,,,,,,
229.778622,4,6,68.8787127,5,,,,,,,,,
292.3390439,1,2,64.55097169,5,,,,,,,,,
167.5076222,1,2,65.41950717,5,,,,,,,,,
271.6578163,1,2,75.72041758,5,,,,,,,,,
138.1130333,2,4,82.96651805,5,,,,,,,,,
187.7262407,3,8,86.71908807,5,,,,,,,,,
206.3466386,7,2,78.58221556,5,,,,,,,,,
218.27159,6,9,66.92577387,5,,,,,,,,,
107.9315615,9,1,73.32692331,5,,,,,,,,,
254.4857557,1,2,70.11401948,5,,,,,,,,,
226.8918873,6,9,75.93597504,5,,,,,,,,,
111.6725093,1,2,54.77190112,5,,,,,,,,,
152.4240642,2,4,63.91371108,5,,,,,,,,,
225.4087044,5,3,73.71528405,5,,,,,,,,,
235.2238037,3,8,85.10281192,5,,,,,,,,,
128.7696536,2,4,91.39561918,5,,,,,,,,,
173.7059352,5,3,49.57874387,5,,,,,,,,,
127.7046217,4,6,68.03251407,5,,,,,,,,,
280.8328533,1,2,71.10260319,5,,,,,,,,,
306.1155345,1,2,80.07693608,5,,,,,,,,,
174.0342354,7,2,70.3852126,5,,,,,,,,,
231.9833471,7,2,70.03785033,5,,,,,,,,,
326.2165077,2,4,69.56931472,5,,,,,,,,,
163.1452732,2,4,78.56981114,5,,,,,,,,,
225.5731536,6,9,76.05742753,5,,,,,,,,,
80.09188462,5,3,82.43200089,5,,,,,,,,,
389.0077021,4,6,103.088474,5,,,,,,,,,
253.7613065,2,4,72.58695465,5,,,,,,,,,
189.3106177,1,2,90.15527827,5,,,,,,,,,
206.6326357,1,2,61.36098503,5,,,,,,,,,
197.8218357,9,1,83.29882155,5,,,,,,,,,
49.76605141,2,4,78.10787562,5,,,,,,,,,
109.1370789,4,6,76.31402869,5,,,,,,,,,
196.5019551,8,4,74.47054514,5,,,,,,,,,
176.8813138,9,1,71.48996343,5,,,,,,,,,
189.8231143,7,2,63.85854971,5,,,,,,,,,
108.5559634,9,1,61.15558072,5,,,,,,,,,
44.00784644,1,2,61.7877726,5,,,,,,,,,
95.98666717,1,2,68.42417142,10,,,,,,,,,
258.4021096,2,4,61.13969511,10,,,,,,,,,
317.0828504,7,2,60.97110552,10,,,,,,,,,
121.012725,3,8,69.7245173,10,,,,,,,,,
262.314643,3,8,58.80139904,10,,,,,,,,,
146.6794527,5,3,84.1990151,10,,,,,,,,,
237.2640591,8,4,75.63639034,10,,,,,,,,,
231.8221514,3,8,55.38784273,10,,,,,,,,,
214.8423544,6,9,63.50502995,10,,,,,,,,,
227.5142087,4,6,75.11223404,10,,,,,,,,,
169.5863157,6,9,60.86195173,10,,,,,,,,,
186.0995505,5,3,86.03591345,10,,,,,,,,,
255.9606294,7,2,80.77535312,10,,,,,,,,,
245.7402171,6,9,65.38870207,10,,,,,,,,,
301.9863837,4,6,65.08161509,10,,,,,,,,,
199.3447761,6,9,78.46634989,10,,,,,,,,,
190.7571527,5,3,67.38074684,10,,,,,,,,,
255.3588938,5,3,73.14775641,10,,,,,,,,,
132.8552522,8,4,72.14608929,10,,,,,,,,,
200.3043977,7,2,84.64738766,10,,,,,,,,,
106.6061063,3,8,78.5718411,10,,,,,,,,,
222.6171102,5,3,66.65011821,10,,,,,,,,,
383.0205784,4,6,68.39840925,10,,,,,,,,,
250.1291846,1,2,60.20842277,10,,,,,,,,,
172.7497493,4,6,76.42946196,10,,,,,,,,,
165.1717986,5,3,86.02365084,10,,,,,,,,,
160.1400517,1,2,66.05621891,10,,,,,,,,,
146.5138256,3,8,57.91832409,10,,,,,,,,,
123.6220193,9,1,65.39664139,10,,,,,,,,,
196.4905153,7,2,59.98559285,10,,,,,,,,,
157.6585661,5,3,51.97286497,10,,,,,,,,,
225.2896376,5,3,61.44268381,10,,,,,,,,,
219.7437802,7,2,67.56269875,10,,,,,,,,,
217.2040503,6,9,60.0441152,10,,,,,,,,,
153.3487502,5,3,72.98951389,10,,,,,,,,,
38.90671845,9,1,77.81421401,10,,,,,,,,,
154.9474722,6,9,68.85862954,10,,,,,,,,,
69.60914107,6,9,87.2821684,10,,,,,,,,,
236.1238318,2,4,59.29803799,10,,,,,,,,,
246.8614149,7,2,67.49439592,10,,,,,,,,,
237.7924205,6,9,78.48123771,10,,,,,,,,,
163.9648334,5,3,77.47400607,10,,,,,,,,,
39.29321985,9,1,69.10455616,10,,,,,,,,,
302.7844183,4,6,74.96403907,10,,,,,,,,,
127.6677663,6,9,65.11194983,10,,,,,,,,,
236.3490035,9,1,70.41141565,10,,,,,,,,,
139.6219158,7,2,79.61422386,10,,,,,,,,,
194.0158281,8,4,85.49232609,10,,,,,,,,,
140.7129476,6,9,67.58702659,10,,,,,,,,,
23.60546034,8,4,61.45901979,10,,,,,,,,,
129.3288195,1,2,61.7635675,10,,,,,,,,,
188.8743864,2,4,55.82783598,10,,,,,,,,,
93.03432505,6,9,51.34681451,10,,,,,,,,,
272.4970105,7,2,74.12093496,10,,,,,,,,,
334.028222,1,2,67.3215273,10,,,,,,,,,
181.2613353,5,3,65.62991742,10,,,,,,,,,
167.9101547,5,3,68.12401999,10,,,,,,,,,
116.7935676,4,6,57.6348743,10,,,,,,,,,
324.484571,3,8,75.75793911,10,,,,,,,,,
209.3637302,2,4,73.36574851,10,,,,,,,,,
203.0254251,8,4,68.11727951,10,,,,,,,,,
176.1622598,9,1,65.57244787,10,,,,,,,,,
198.6622188,9,1,69.0268054,10,,,,,,,,,
326.1551745,3,8,70.89345683,10,,,,,,,,,
189.736872,5,3,84.18695345,10,,,,,,,,,
255.0178148,2,4,58.76902971,10,,,,,,,,,
281.5350379,4,6,70.32370569,10,,,,,,,,,
164.1655732,7,2,52.79426717,10,,,,,,,,,
203.1653342,1,2,62.47817126,10,,,,,,,,,
288.2387234,5,3,85.94422647,10,,,,,,,,,
186.909318,7,2,78.52935994,10,,,,,,,,,
359.3273353,1,2,88.0325916,10,,,,,,,,,
288.2669732,1,2,94.58522603,10,,,,,,,,,
191.7259929,5,3,87.64525999,10,,,,,,,,,
209.4370398,5,3,59.66863149,10,,,,,,,,,
251.9372835,7,2,75.06050268,10,,,,,,,,,
202.2226119,8,4,77.81851545,10,,,,,,,,,
296.8378429,1,2,72.09775023,10,,,,,,,,,
266.7207516,6,9,79.27908038,10,,,,,,,,,
137.8901283,8,4,69.24545328,10,,,,,,,,,
231.7528957,8,4,83.63290536,10,,,,,,,,,
243.830444,2,4,92.71151373,10,,,,,,,,,
175.6631127,2,4,53.40429814,10,,,,,,,,,
179.0657192,1,2,70.99309164,10,,,,,,,,,
355.4037058,2,4,69.60127813,10,,,,,,,,,
165.4093762,7,2,67.64764949,10,,,,,,,,,
149.2324373,8,4,74.22416985,10,,,,,,,,,
281.5531983,4,6,56.84866747,10,,,,,,,,,
165.6693422,7,2,72.018259,10,,,,,,,,,
210.9689235,3,8,70.13544813,10,,,,,,,,,
134.9034286,1,2,56.22719228,10,,,,,,,,,
120.7606066,3,8,54.90194259,10,,,,,,,,,
247.7005443,2,4,78.58670882,10,,,,,,,,,
117.5677864,4,6,72.16530333,10,,,,,,,,,
166.6143587,5,3,62.3154594,10,,,,,,,,,
92.30262232,7,2,57.31175388,10,,,,,,,,,
376.0325598,5,3,88.31333795,10,,,,,,,,,
116.7722857,3,8,66.22768024,10,,,,,,,,,
225.9229623,8,4,99.18247172,10,,,,,,,,,
313.8262983,1,2,68.57599791,10,,,,,,,,,
198.1470531,6,9,65.65869658,10,,,,,,,,,
294.187633,2,4,73.3106089,10,,,,,,,,,
316.5060574,3,8,68.8397606,10,,,,,,,,,
145.1937845,8,4,73.68625731,10,,,,,,,,,
101.3551994,4,6,61.24069238,10,,,,,,,,,
200.9278557,5,3,73.0899916,10,,,,,,,,,
139.5671561,7,2,74.78377605,10,,,,,,,,,
255.0233264,8,4,68.94677594,10,,,,,,,,,
247.8562538,6,9,78.10027186,10,,,,,,,,,
325.7340813,4,6,77.30184437,10,,,,,,,,,
265.3132364,5,3,75.36418162,10,,,,,,,,,
176.2164158,6,9,72.83531391,10,,,,,,,,,
254.3930718,1,2,74.87631263,10,,,,,,,,,
202.0498282,9,1,68.10582814,10,,,,,,,,,
213.2226721,9,1,73.51856865,10,,,,,,,,,
383.0874778,4,6,67.20820372,10,,,,,,,,,
151.1696826,6,9,73.40636155,10,,,,,,,,,
176.0153169,7,2,87.34479732,10,,,,,,,,,
209.0874402,3,8,71.66628824,10,,,,,,,,,
149.694263,1,2,73.26975174,10,,,,,,,,,
273.2318042,7,2,101.2347196,10,,,,,,,,,
104.1101235,9,1,71.34396245,10,,,,,,,,,
301.2698722,1,2,79.61593004,10,,,,,,,,,
152.9392055,1,2,72.05301359,10,,,,,,,,,
336.2792148,6,9,63.08656013,13,,,,,,,,,
403.1818379,3,8,60.25739573,13,,,,,,,,,
315.9782735,1,2,64.57999691,13,,,,,,,,,
266.4553156,6,9,51.88303276,13,,,,,,,,,
167.7375419,1,2,78.7989842,13,,,,,,,,,
275.4954443,1,2,80.24604594,13,,,,,,,,,
313.2446221,7,2,71.45065198,13,,,,,,,,,
282.9121411,4,6,56.75768666,13,,,,,,,,,
333.5757847,1,2,65.94966539,13,,,,,,,,,
260.1047954,6,9,70.15049844,13,,,,,,,,,
186.615229,7,2,73.86501326,13,,,,,,,,,
193.5124954,8,4,64.93038693,13,,,,,,,,,
219.2821545,7,2,57.02452873,13,,,,,,,,,
180.5972551,9,1,96.64913634,13,,,,,,,,,
244.0974092,9,1,73.63218942,13,,,,,,,,,
286.1176336,4,6,76.44730918,13,,,,,,,,,
316.9505852,1,2,73.9620894,13,,,,,,,,,
317.6239464,2,4,86.62257612,13,,,,,,,,,
326.4386321,4,6,78.39100264,13,,,,,,,,,
286.1339955,2,4,83.22339319,13,,,,,,,,,
209.5159309,7,2,79.89578174,13,,,,,,,,,
370.9517178,6,9,74.24590606,13,,,,,,,,,
24.1129544,5,3,51.33088374,13,,,,,,,,,
295.0959308,1,2,76.28796433,13,,,,,,,,,
311.0323151,3,8,55.78973954,13,,,,,,,,,
169.1232702,3,8,67.4720458,13,,,,,,,,,
372.2173646,4,6,69.56891727,13,,,,,,,,,
190.9252946,4,6,70.6479536,13,,,,,,,,,
266.7366542,1,2,93.29067701,13,,,,,,,,,
243.6908142,5,3,79.80422814,13,,,,,,,,,
112.0794857,8,4,57.4653849,13,,,,,,,,,
270.2777373,7,2,77.84308987,13,,,,,,,,,
294.3567878,7,2,83.83628025,13,,,,,,,,,
249.47642,6,9,70.78778018,13,,,,,,,,,
286.3751231,4,6,66.53501905,13,,,,,,,,,
186.1562537,9,1,69.41353744,13,,,,,,,,,
377.4919844,1,2,49.2150875,13,,,,,,,,,
186.5653781,6,9,74.39302144,13,,,,,,,,,
93.03326103,3,8,68.35192683,13,,,,,,,,,
195.0253396,9,1,64.24669613,13,,,,,,,,,
265.0358584,5,3,54.89515619,13,,,,,,,,,
287.7155083,8,4,57.50158908,13,,,,,,,,,
172.2089306,8,4,57.36178191,13,,,,,,,,,
182.4540552,6,9,69.79419851,13,,,,,,,,,
237.5829564,6,9,57.95142791,13,,,,,,,,,
169.3073886,9,1,71.63633344,13,,,,,,,,,
174.2238249,8,4,56.32582659,13,,,,,,,,,
130.6735482,1,2,41.21229996,13,,,,,,,,,
299.0391571,5,3,73.59336082,13,,,,,,,,,
282.3870369,7,2,68.35283834,13,,,,,,,,,
357.4542411,4,6,76.11894762,13,,,,,,,,,
171.2623669,8,4,62.64372622,13,,,,,,,,,
208.0077568,3,8,82.06556581,13,,,,,,,,,
291.6095557,6,9,62.39417572,13,,,,,,,,,
185.9034113,8,4,73.90104756,13,,,,,,,,,
205.8140482,9,1,74.28074456,13,,,,,,,,,
349.8045666,2,4,92.59112546,13,,,,,,,,,
200.4563491,6,9,68.84573501,13,,,,,,,,,
201.6674472,5,3,66.58339611,13,,,,,,,,,
249.7282814,4,6,71.41132446,13,,,,,,,,,
315.8239617,6,9,70.93647855,13,,,,,,,,,
242.3072547,7,2,71.82498677,13,,,,,,,,,
362.0851707,2,4,74.1634738,13,,,,,,,,,
247.1075147,3,8,76.87189069,13,,,,,,,,,
147.5518834,9,1,77.47077312,13,,,,,,,,,
228.5076582,7,2,52.05340885,13,,,,,,,,,
276.2550857,2,4,70.60365492,13,,,,,,,,,
318.4073379,2,4,75.99454108,13,,,,,,,,,
170.0601456,6,9,42.86562496,13,,,,,,,,,
340.8469801,6,9,76.66705159,13,,,,,,,,,
245.6718983,6,9,62.88669188,13,,,,,,,,,
324.4399178,6,9,72.5085701,13,,,,,,,,,
174.7760282,4,6,64.50827226,13,,,,,,,,,
361.6339762,3,8,66.52913401,13,,,,,,,,,
284.2850105,6,9,57.78206641,13,,,,,,,,,
117.8773365,5,3,49.1863608,13,,,,,,,,,
278.5914986,6,9,62.59955622,13,,,,,,,,,
179.7369103,7,2,62.53823208,13,,,,,,,,,
248.3150193,2,4,59.39438996,13,,,,,,,,,
161.2013414,2,4,57.23684577,13,,,,,,,,,
341.7837456,7,2,86.73278068,13,,,,,,,,,
211.1780371,9,1,85.36598318,13,,,,,,,,,
48.58126059,8,4,73.67410338,13,,,,,,,,,
309.1421523,6,9,71.98933525,13,,,,,,,,,
119.9372343,8,4,75.51992177,13,,,,,,,,,
225.3120546,5,3,69.98985439,13,,,,,,,,,
320.7499493,7,2,71.14442111,13,,,,,,,,,
328.4603033,6,9,82.33824758,13,,,,,,,,,
313.6400372,6,9,76.87955899,13,,,,,,,,,
205.8961226,7,2,62.36869084,13,,,,,,,,,
241.5553337,7,2,54.97298608,13,,,,,,,,,
422.2132796,2,4,76.24226602,13,,,,,,,,,
240.5155175,3,8,75.76435128,13,,,,,,,,,
271.2134354,2,4,66.92930719,13,,,,,,,,,
164.837344,5,3,71.553463,13,,,,,,,,,
113.4020503,9,1,70.08449983,13,,,,,,,,,
172.192673,4,6,77.12440651,13,,,,,,,,,
202.5284312,8,4,78.02531506,13,,,,,,,,,
354.0737137,3,8,83.25545984,13,,,,,,,,,
214.672886,6,9,76.90485065,13,,,,,,,,,
177.9044001,1,2,80.03564881,13,,,,,,,,,
144.9666034,3,8,68.21821038,13,,,,,,,,,
279.7489013,5,3,75.2716793,13,,,,,,,,,
196.9377763,5,3,66.30252528,13,,,,,,,,,
125.7425227,3,8,49.53189479,13,,,,,,,,,
114.8469303,3,8,52.09374287,13,,,,,,,,,
176.1544817,7,2,68.87486983,13,,,,,,,,,
95.98828577,2,4,65.77599679,13,,,,,,,,,
289.021148,3,8,75.34505353,13,,,,,,,,,
348.5855358,3,8,84.2937595,13,,,,,,,,,
187.2841082,6,9,68.65796562,13,,,,,,,,,
123.4734681,1,2,62.17169943,13,,,,,,,,,
123.864444,9,1,69.95411059,13,,,,,,,,,
91.35889185,6,9,65.88461905,13,,,,,,,,,
229.3586879,4,6,57.16251587,13,,,,,,,,,
170.6865074,1,2,61.79920727,13,,,,,,,,,
249.6684041,8,4,65.46007669,13,,,,,,,,,
179.1336125,9,1,58.1813264,13,,,,,,,,,
146.8342394,6,9,68.69873138,13,,,,,,,,,
180.1235142,9,1,72.0835276,13,,,,,,,,,
377.5104274,1,2,85.68112532,13,,,,,,,,,
272.4482989,2,4,66.95283858,13,,,,,,,,,
224.585757,7,2,67.39072791,13,,,,,,,,,
218.0709422,1,2,60.64928802,13,,,,,,,,,
125.5031923,6,9,56.14914815,13,,,,,,,,,
151.4210261,4,6,76.4341404,13,,,,,,,,,
162.1686483,9,1,70.8403721,13,,,,,,,,,
355.6712564,8,4,79.55916443,13,,,,,,,,,
285.0003146,1,2,66.33266087,13,,,,,,,,,
154.5265749,4,6,56.67533753,13,,,,,,,,,
265.7631476,6,9,70.79453433,13,,,,,,,,,
149.2002913,9,1,69.6580149,13,,,,,,,,,
246.5032765,6,9,64.4048855,13,,,,,,,,,
303.1151878,4,6,70.77888818,13,,,,,,,,,
291.4560425,3,8,67.9707047,13,,,,,,,,,
230.4996344,7,2,74.3658592,13,,,,,,,,,
49.42678627,8,4,60.83936313,13,,,,,,,,,
69.42514012,8,4,69.46873468,13,,,,,,,,,
244.8773853,1,2,61.91264925,13,,,,,,,,,
255.5222124,4,6,68.66458409,13,,,,,,,,,
232.1751294,6,9,55.07894771,13,,,,,,,,,
199.9420021,1,2,47.8146087,13,,,,,,,,,
173.5063635,8,4,68.16242275,13,,,,,,,,,
122.6118899,9,1,65.49466598,13,,,,,,,,,
369.4587487,6,9,73.80767127,13,,,,,,,,,
175.4230285,2,4,58.04383994,13,,,,,,,,,
395.7821435,6,9,75.97179575,13,,,,,,,,,
185.3227952,8,4,60.36407983,13,,,,,,,,,
323.6085871,3,8,69.07964745,13,,,,,,,,,
173.9129909,7,2,74.30819838,13,,,,,,,,,
299.699079,1,2,76.21071045,13,,,,,,,,,
107.34861,8,4,59.88870998,13,,,,,,,,,
156.9623335,5,3,89.33548583,13,,,,,,,,,
270.9696842,6,9,77.60578218,13,,,,,,,,,
60.57517829,3,8,46.5113616,13,,,,,,,,,
117.3861217,2,4,81.52095847,5,,,,,,,,,
378.3225232,3,8,66.59607146,5,,,,,,,,,
70.74620624,7,2,64.6730453,5,,,,,,,,,
186.3986101,2,4,72.51414879,5,,,,,,,,,
154.9849863,5,3,56.38660257,5,,,,,,,,,
130.6648825,2,4,62.76250616,5,,,,,,,,,
215.4009736,6,9,76.38440819,5,,,,,,,,,
118.3890951,2,4,64.10299016,5,,,,,,,,,
299.7274837,8,4,63.94077443,5,,,,,,,,,
73.24249311,8,4,48.30270603,5,,,,,,,,,
233.9411382,1,2,69.4775889,5,,,,,,,,,
45.0680138,8,4,59.78210818,5,,,,,,,,,
238.0395955,3,8,74.12556468,5,,,,,,,,,
143.8327535,2,4,68.8004266,5,,,,,,,,,
201.6232747,4,6,71.24183237,5,,,,,,,,,
270.0044111,2,4,54.54977432,5,,,,,,,,,
155.617331,7,2,64.00569608,5,,,,,,,,,
199.9889563,2,4,76.70473734,5,,,,,,,,,
193.787449,3,8,50.06323234,5,,,,,,,,,
180.9815544,4,6,65.85988858,5,,,,,,,,,
222.4574965,6,9,80.70294048,5,,,,,,,,,
142.5842058,7,2,81.19013186,5,,,,,,,,,
186.8882729,3,8,76.47881611,5,,,,,,,,,
80.04463878,2,4,51.68318672,5,,,,,,,,,
194.3980657,2,4,63.5613836,5,,,,,,,,,
98.3466543,5,3,71.7893567,5,,,,,,,,,
232.934615,7,2,73.80105531,5,,,,,,,,,
178.6565,6,9,57.37027716,5,,,,,,,,,
234.8584835,5,3,75.62809858,5,,,,,,,,,
143.4701263,4,6,61.2349446,5,,,,,,,,,
184.7569535,4,6,84.3181898,5,,,,,,,,,
235.6038137,3,8,71.27237216,5,,,,,,,,,
94.69439061,9,1,64.53723517,5,,,,,,,,,
151.1342156,5,3,80.33949119,5,,,,,,,,,
242.2758949,6,9,101.1848438,5,,,,,,,,,
165.4420753,6,9,72.12591386,5,,,,,,,,,
93.73871437,2,4,58.03144426,5,,,,,,,,,
159.3585108,5,3,69.50918527,5,,,,,,,,,
149.9849658,8,4,69.26487521,5,,,,,,,,,
257.2528017,4,6,72.08560372,5,,,,,,,,,
180.9318246,2,4,85.13757405,5,,,,,,,,,
217.0358335,2,4,69.25141611,5,,,,,,,,,
224.1819998,3,8,63.85816931,5,,,,,,,,,
167.4331477,3,8,75.88742301,5,,,,,,,,,
135.1531423,4,6,69.05222967,5,,,,,,,,,
231.6053992,4,6,68.17673836,5,,,,,,,,,
118.5453345,6,9,74.04556977,5,,,,,,,,,
140.328107,8,4,62.25985965,5,,,,,,,,,
335.2900527,1,2,80.07228078,5,,,,,,,,,
42.84609218,4,6,52.05145451,5,,,,,,,,,
182.3251746,4,6,72.46150771,5,,,,,,,,,
171.2815109,1,2,79.92247715,5,,,,,,,,,
80.45528281,9,1,71.57356776,5,,,,,,,,,
164.569932,7,2,76.79468663,5,,,,,,,,,
244.6983314,8,4,77.71914217,5,,,,,,,,,
129.2613973,2,4,70.78902233,5,,,,,,,,,
298.8737737,4,6,65.23712488,5,,,,,,,,,
139.2379232,9,1,67.57004842,5,,,,,,,,,
205.5582481,9,1,84.79161694,5,,,,,,,,,
129.1924976,4,6,69.79173482,5,,,,,,,,,
200.7882099,4,6,62.82984674,5,,,,,,,,,
102.1097425,1,2,66.15333882,5,,,,,,,,,
114.6053629,4,6,68.09664455,5,,,,,,,,,
129.0642483,3,8,66.98924748,5,,,,,,,,,
47.10799148,5,3,75.79147227,5,,,,,,,,,
136.7103868,4,6,65.15829821,5,,,,,,,,,
190.8784386,5,3,62.63712865,5,,,,,,,,,
248.2998976,7,2,80.67743576,5,,,,,,,,,
97.59138229,1,2,74.64605243,5,,,,,,,,,
109.0660956,6,9,79.37874558,5,,,,,,,,,
32.57383375,9,1,67.24313606,5,,,,,,,,,
129.9670415,8,4,85.70949229,5,,,,,,,,,
96.73873954,4,6,60.71613621,5,,,,,,,,,
274.2379005,7,2,70.93378917,5,,,,,,,,,
276.6679333,1,2,65.53743367,5,,,,,,,,,
83.58572245,5,3,73.83219383,5,,,,,,,,,
265.5350409,2,4,61.87711101,5,,,,,,,,,
192.1745029,2,4,76.96434601,5,,,,,,,,,
101.5640421,7,2,69.52243032,5,,,,,,,,,
189.2386919,7,2,81.64112971,5,,,,,,,,,
270.8820733,8,4,71.95995556,5,,,,,,,,,
347.7265893,4,6,72.25407683,5,,,,,,,,,
234.1993373,9,1,63.36447221,5,,,,,,,,,
171.6783151,8,4,58.60183581,5,,,,,,,,,
152.5229967,8,4,85.2664675,5,,,,,,,,,
297.1810354,2,4,60.22426323,5,,,,,,,,,
116.6329941,7,2,73.12347839,5,,,,,,,,,
247.2312364,3,8,67.67312234,5,,,,,,,,,
194.5842651,5,3,74.18790759,5,,,,,,,,,
188.2661646,6,9,70.78309198,5,,,,,,,,,
190.1426467,6,9,74.44634244,5,,,,,,,,,
210.3949651,9,1,66.34631258,5,,,,,,,,,
289.2625512,1,2,79.0441711,5,,,,,,,,,
239.711241,1,2,70.77737264,10,,,,,,,,,
184.5170809,5,3,75.17704938,10,,,,,,,,,
271.4700548,6,9,80.73101402,10,,,,,,,,,
260.6074305,2,4,81.3901258,10,,,,,,,,,
241.3138968,9,1,81.39987034,10,,,,,,,,,
275.0135755,7,2,67.72505453,10,,,,,,,,,
199.0565958,6,9,70.56919298,10,,,,,,,,,
220.160276,4,6,49.80851094,10,,,,,,,,,
146.6176485,9,1,67.60493234,10,,,,,,,,,
177.8855408,4,6,62.35437898,10,,,,,,,,,
189.9746291,2,4,70.06141706,10,,,,,,,,,
210.9322811,9,1,73.56647495,10,,,,,,,,,
315.8750912,8,4,63.08656739,10,,,,,,,,,
244.1784766,5,3,82.04457538,10,,,,,,,,,
229.7500729,6,9,65.07503919,10,,,,,,,,,
174.815399,5,3,52.01941298,10,,,,,,,,,
135.087807,5,3,65.97224022,10,,,,,,,,,
106.0082499,8,4,87.46567772,10,,,,,,,,,
243.1592777,6,9,53.62845656,10,,,,,,,,,
199.5094621,9,1,65.40651197,10,,,,,,,,,
238.0755434,2,4,71.00921628,10,,,,,,,,,
281.4572073,6,9,74.07176352,10,,,,,,,,,
334.1100102,3,8,77.86641609,10,,,,,,,,,
41.42249699,8,4,58.60766018,10,,,,,,,,,
111.9541122,9,1,55.82686745,10,,,,,,,,,
326.4188384,2,4,82.20424525,10,,,,,,,,,
197.7951888,5,3,65.23042637,10,,,,,,,,,
138.5495396,4,6,59.70258724,10,,,,,,,,,
187.7635313,2,4,63.13627594,10,,,,,,,,,
148.2109034,4,6,68.34831921,10,,,,,,,,,
157.6697696,2,4,81.02838363,10,,,,,,,,,
90.56621949,6,9,74.41717782,10,,,,,,,,,
187.1725417,4,6,73.24103594,10,,,,,,,,,
297.3243692,1,2,63.86337365,10,,,,,,,,,
110.6589461,3,8,79.94661466,10,,,,,,,,,
208.4215473,7,2,67.85745053,10,,,,,,,,,
264.8256618,9,1,72.38573057,10,,,,,,,,,
257.1394056,7,2,67.0943467,10,,,,,,,,,
256.6754538,1,2,74.86297076,10,,,,,,,,,
176.8594131,7,2,79.49359289,10,,,,,,,,,
23.25372102,8,4,82.62796005,10,,,,,,,,,
69.42850569,7,2,66.22931871,10,,,,,,,,,
169.1976547,4,6,67.39331713,10,,,,,,,,,
174.3370868,4,6,65.34113084,10,,,,,,,,,
383.4204555,4,6,65.69588665,10,,,,,,,,,
131.3383694,3,8,65.3492039,10,,,,,,,,,
206.7997033,2,4,78.76942566,10,,,,,,,,,
195.0362792,3,8,65.24395207,10,,,,,,,,,
181.9388147,6,9,66.5625698,10,,,,,,,,,
191.0336896,6,9,87.3762783,10,,,,,,,,,
197.5541962,5,3,79.80673532,10,,,,,,,,,
140.91838,9,1,68.91973391,10,,,,,,,,,
187.0680408,5,3,56.81072278,10,,,,,,,,,
189.2726776,2,4,62.78963821,10,,,,,,,,,
196.3010362,9,1,74.48970908,10,,,,,,,,,
275.215302,6,9,71.78964825,10,,,,,,,,,
227.2761742,6,9,83.3633837,10,,,,,,,,,
322.8309648,2,4,74.95288786,10,,,,,,,,,
268.3425732,1,2,63.97639375,10,,,,,,,,,
327.1264351,1,2,63.98200815,10,,,,,,,,,
236.2209304,9,1,59.31207785,10,,,,,,,,,
181.0428993,6,9,86.46624467,10,,,,,,,,,
250.0867102,7,2,69.2147403,10,,,,,,,,,
246.385408,2,4,67.85092227,10,,,,,,,,,
296.0584675,4,6,65.98622413,10,,,,,,,,,
268.3391571,4,6,64.57168152,10,,,,,,,,,
204.3387605,2,4,68.21619639,10,,,,,,,,,
285.8693986,9,1,63.5171008,10,,,,,,,,,
201.6281493,7,2,82.09546746,10,,,,,,,,,
179.1423836,9,1,74.62044946,10,,,,,,,,,
164.519504,5,3,73.29892727,10,,,,,,,,,
143.2390504,9,1,68.46608822,10,,,,,,,,,
411.1712872,4,6,70.01600816,10,,,,,,,,,
198.962347,4,6,64.9518678,10,,,,,,,,,
193.5767382,9,1,77.41508717,10,,,,,,,,,
267.3650942,8,4,81.39710431,10,,,,,,,,,
243.469781,6,9,79.36218629,10,,,,,,,,,
138.9514613,6,9,91.43675689,10,,,,,,,,,
